web-scraper-order,web-scraper-start-url,player,team,postion,value,popularity
1624189734-2141,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Olexandr Zinchenko,Finland,Mål,3.241.000,"0,4%"
1624189734-2087,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Risto Jankov,Slovakiet,Midtbane,3.508.000,"0,1%"
1624189734-2232,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daniil Fomin,Tyskland,Forsvar,2.990.000,"0,1%"
1624189734-2334,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Bruno Fernandes,Tyrkiet,Angreb,2.490.000,"0,1%"
1624189734-1893,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Fabian Schär,Spanien,Mål,5.611.000,"0,7%"
1624189734-2188,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan de Vrij,Wales,Midtbane,3.007.000,"0,0%"
1624189734-2063,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mikael Lustig,Spanien,Forsvar,3.576.000,"7,8%"
1624189734-2463,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Joao Moutinho,Ukraine,Forsvar,1.990.000,"0,1%"
1624189734-2373,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Fedor Kudryashov,Schweiz,Forsvar,2.479.000,"0,1%"
1624189734-2387,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Alexei Ionov,Kroatien,Forsvar,2.459.000,"0,5%"
1624189734-2396,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Aleksandar Trajkovski,Wales,Forsvar,2.096.000,"0,2%"
1624189734-2281,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ben T. Davies,Finland,Forsvar,2.576.000,"0,0%"
1624189734-2222,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kire Ristevski,Sverige,Midtbane,2.990.000,"0,1%"
1624189734-2454,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Steven Zuber,Slovakiet,Midtbane,1.990.000,"0,2%"
1624189734-2439,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Lukasz Skorupski,Ukraine,Forsvar,1.990.000,"0,1%"
1624189734-2049,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Vaclik,Østrig,Forsvar,3.660.000,"0,3%"
1624189734-2190,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Joe Morrell,Finland,Midtbane,3.006.000,"0,0%"
1624189734-2429,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mateo Kovacic,Nordmakedonien,Midtbane,1.990.000,"0,1%"
1624189734-2059,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ruben Vargas,Ukraine,Midtbane,3.582.000,"4,0%"
1624189734-2428,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marek Rodak,Ungarn,Forsvar,1.990.000,"0,1%"
1624189734-1888,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Karim Benzema,Danmark,Midtbane,6.030.000,"6,0%"
1624189734-2458,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mykola Matviienko,Finland,Forsvar,1.990.000,"0,0%"
1624189734-2054,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Luka Ivanusec,Italien,Forsvar,3.607.000,"0,2%"
1624189734-2265,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Andre Silva,Danmark,Midtbane,2.956.000,"3,0%"
1624189734-2259,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Jose Fonte,Schweiz,Forsvar,2.970.000,"0,5%"
1624189734-1958,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,William Carvalho,England,Forsvar,4.490.000,"1,3%"
1624189734-2304,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Leroy Sane,Østrig,Forsvar,2.527.000,"0,1%"
1624189734-1886,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Owen Wijndal,Tyskland,Midtbane,6.040.000,"1,7%"
1624189734-1907,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Nuno Mendes,Italien,Mål,5.279.000,"32,0%"
1624189734-2360,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Fredrik Jensen,Ungarn,Angreb,2.487.000,"0,0%"
1624189734-2288,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Yury Dyupin,Sverige,Forsvar,2.544.000,"0,2%"
1624189734-2169,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,James Forrest,Østrig,Forsvar,3.030.000,"0,3%"
1624189734-2290,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Boban Nikolov,Ukraine,Forsvar,2.542.000,"0,7%"
1624189734-2448,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Egzon Bejtulai,Tjekkiet,Forsvar,1.990.000,"0,0%"
1624189734-2380,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Georgiy Bushchan,Skotland,Forsvar,2.471.000,"0,1%"
1624189734-2244,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Janos Hahn,Wales,Mål,2.990.000,"0,0%"
1624189734-2441,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Lukasz Fabianski,Sverige,Forsvar,1.990.000,"0,5%"
1624189734-1894,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Breel Embolo,Belgien,Midtbane,5.586.000,"1,5%"
1624189734-1997,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Teun Koopmeiners,Tjekkiet,Midtbane,4.066.000,"0,1%"
1624189734-2026,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Aleksandar Dragovic,Danmark,Angreb,3.990.000,"1,2%"
1624189734-2128,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Karim Onisiwo,Schweiz,Forsvar,3.482.000,"2,8%"
1624189734-1865,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Nacer Chadli,Portugal,Angreb,8.425.000,"8,9%"
1624189734-2366,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Enis Bardhi,Ungarn,Forsvar,2.482.000,"0,1%"
1624189734-2411,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Glen Kamara,Finland,Midtbane,2.016.000,"0,1%"
1624189734-1945,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Laszlo Kleinheisler,Kroatien,Midtbane,4.541.000,"8,1%"
1624189734-1878,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Lukas Hradecky,Tyskland,Midtbane,6.685.000,"3,1%"
1624189734-2113,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ondrej Duda,Schweiz,Midtbane,3.490.000,"0,2%"
1624189734-2459,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Robin Koch,Finland,Midtbane,1.990.000,"0,1%"
1624189734-2136,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Enes Ünal,Danmark,Midtbane,3.461.000,"4,6%"
1624189734-2379,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,David Brooks,Ukraine,Midtbane,2.471.000,"0,2%"
1624189734-2172,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Denys Popov,Østrig,Forsvar,3.030.000,"1,2%"
1624189734-2115,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Silvan Widmer,Ukraine,Mål,3.490.000,"0,0%"
1624189734-2342,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Duje Caleta-Car,Skotland,Forsvar,2.490.000,"0,0%"
1624189734-2317,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Chris Mepham,Østrig,Forsvar,2.490.000,"0,1%"
1624189734-2477,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Joona Toivio,Nordmakedonien,Angreb,1.976.000,"0,1%"
1624189734-2011,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mattias Svanberg,Østrig,Angreb,4.028.000,"0,4%"
1624189734-1912,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stanislav Lobotka,Tjekkiet,Midtbane,5.116.000,"0,7%"
1624189734-2061,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Oleksandr Tymchyk,Slovakiet,Midtbane,3.578.000,"0,3%"
1624189734-2006,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan Lainer,Schweiz,Midtbane,4.048.000,"2,7%"
1624189734-1887,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Robin Lod,Spanien,Angreb,6.034.000,"3,7%"
1624189734-2158,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ferhan Hasani,Tjekkiet,Forsvar,3.046.000,"0,0%"
1624189734-2056,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ruslan Malinovskyi,Belgien,Midtbane,3.596.000,"6,8%"
1624189734-2014,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Adam Lang,Tyskland,Forsvar,4.020.000,"0,6%"
1624189734-2008,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Robert Ivanov,Portugal,Midtbane,4.042.000,"0,5%"
1624189734-2231,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kevin Mbabu,Tyskland,Forsvar,2.990.000,"0,2%"
1624189734-2034,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Julian Baumgartlinger,Schweiz,Mål,3.987.000,"1,0%"
1624189734-2272,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Toni Kroos,Polen,Midtbane,2.633.000,"0,1%"
1624189734-1923,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Roland Varga,England,Mål,4.990.000,"0,0%"
1624189734-1971,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Pierre Bengtsson,Tyrkiet,Midtbane,4.434.000,"2,0%"
1624189734-2028,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Andreas Ulmer,Holland,Midtbane,3.990.000,"1,0%"
1624189734-2419,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Illia Zabarnyi,Polen,Forsvar,2.006.000,"0,1%"
1624189734-2307,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ales Mateju,Slovakiet,Angreb,2.524.000,"0,0%"
1624189734-1884,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Liam Cooper,Frankrig,Mål,6.141.000,"2,1%"
1624189734-2418,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Adam Davies,Sverige,Midtbane,2.007.000,"0,8%"
1624189734-1974,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Andreas Granqvist,Italien,Forsvar,4.224.000,"7,8%"
1624189734-2146,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Yannick Ferreira-Carrasco,Holland,Forsvar,3.144.000,"3,4%"
1624189734-2432,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Jakub Jankto,Polen,Forsvar,1.990.000,"0,3%"
1624189734-2184,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ricardo Rodriguez,Polen,Angreb,3.016.000,"0,1%"
1624189734-1983,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Cristiano Ronaldo,Holland,Angreb,4.124.000,"0,6%"
1624189734-1914,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Attila Szalai,Sverige,Angreb,5.097.000,"1,0%"
1624189734-2027,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Rasmus Schüller,Italien,Forsvar,3.990.000,"0,3%"
1624189734-2022,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Luka Modric,Østrig,Mål,3.990.000,"0,1%"
1624189734-2187,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kai Havertz,Ungarn,Angreb,3.009.000,"0,0%"
1624189734-2015,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Remo Freuler,Tyskland,Forsvar,4.016.000,"0,5%"
1624189734-2209,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Thomas Lam,England,Forsvar,2.990.000,"0,2%"
1624189734-2199,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marlos Bonfim,Danmark,Forsvar,2.998.000,"1,0%"
1624189734-2165,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Martin Hinteregger,Wales,Forsvar,3.037.000,"0,1%"
1624189734-1961,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Anatolii Trubin,Tyskland,Mål,4.490.000,"0,0%"
1624189734-2205,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Declan Gallagher,Kroatien,Angreb,2.990.000,"0,0%"
1624189734-2079,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Christopher Trimmel,Rusland,Midtbane,3.527.000,"0,1%"
1624189734-2424,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ivan Trickovski,Østrig,Forsvar,1.990.000,"1,0%"
1624189734-2378,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Sasa Kalajdzic,Skotland,Forsvar,2.471.000,"0,0%"
1624189734-2277,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Soucek,Portugal,Forsvar,2.592.000,"1,3%"
1624189734-2314,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marek Hamsik,Ungarn,Midtbane,2.506.000,"0,0%"
1624189734-2052,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Xherdan Shaqiri,England,Midtbane,3.614.000,"3,5%"
1624189734-1892,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Holes,Belgien,Midtbane,5.721.000,"2,0%"
1624189734-2070,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Leander Dendoncker,England,Midtbane,3.554.000,"9,2%"
1624189734-2112,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Matthias Ginter,Schweiz,Mål,3.490.000,"0,0%"
1624189734-1982,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Danilo Pereira,Holland,Forsvar,4.144.000,"0,9%"
1624189734-2245,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Christian Günter,Italien,Midtbane,2.990.000,"0,1%"
1624189734-1969,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Yann Sommer,Italien,Mål,4.490.000,"0,0%"
1624189734-2273,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Karol Linetty,Wales,Forsvar,2.616.000,"0,1%"
1624189734-2386,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Hakan Calhanoglu,Tyrkiet,Forsvar,2.462.000,"0,1%"
1624189734-2263,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Davy Klaassen,Ungarn,Forsvar,2.962.000,"0,1%"
1624189734-1955,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tymoteusz Puchacz,Belgien,Angreb,4.490.000,"0,3%"
1624189734-2148,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Michal Duris,Rusland,Mål,3.117.000,"0,3%"
1624189734-2120,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Hugo Lloris,England,Midtbane,3.490.000,"1,5%"
1624189734-2300,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Jens-Lys Cajuste,Skotland,Forsvar,2.528.000,"0,1%"
1624189734-1877,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Patrick Van Aanholt,Italien,Angreb,6.884.000,"18,6%"
1624189734-2452,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kamil Piatkowski,Nordmakedonien,Angreb,1.990.000,"0,1%"
1624189734-2467,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Karol Swiderski,Wales,Forsvar,1.990.000,"0,1%"
1624189734-2309,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Donyell Malen,Rusland,Midtbane,2.518.000,"0,2%"
1624189734-2032,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Alexander Isak,Sverige,Midtbane,3.990.000,"0,4%"
1624189734-2475,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Alexander Schlager,Finland,Midtbane,1.987.000,"0,1%"
1624189734-2181,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Nemanja Nikolic,Østrig,Mål,3.020.000,"3,0%"
1624189734-2292,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Emre Can,Skotland,Midtbane,2.540.000,"0,2%"
1624189734-2398,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Neco Williams,Finland,Forsvar,2.056.000,"0,1%"
1624189734-2225,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kevin Trapp,Ukraine,Forsvar,2.990.000,"0,1%"
1624189734-2135,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ante Budimir,Tyrkiet,Angreb,3.462.000,"0,1%"
1624189734-2255,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Rifat Zhemaletdinov,Schweiz,Midtbane,2.979.000,"0,0%"
1624189734-2048,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan Posch,Sverige,Forsvar,3.664.000,"0,3%"
1624189734-2132,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Jack Hendry,Rusland,Forsvar,3.471.000,"0,1%"
1624189734-2216,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Nelson Semedo,Rusland,Midtbane,2.990.000,"0,1%"
1624189734-2099,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Andras Schäfer,Frankrig,Forsvar,3.490.000,"0,5%"
1624189734-1891,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Thorgan Hazard,Holland,Midtbane,5.733.000,"11,1%"
1624189734-2164,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Yvon Mvogo,Slovakiet,Mål,3.038.000,"0,3%"
1624189734-1994,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daley Blind,Tjekkiet,Midtbane,4.076.000,"0,3%"
1624189734-1967,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Joe Rodon,Spanien,Midtbane,4.490.000,"0,6%"
1624189734-2137,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kaan Ayhan,Tyrkiet,Angreb,3.460.000,"0,0%"
1624189734-2084,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Willi Orban,Kroatien,Angreb,3.514.000,"0,2%"
1624189734-1931,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Christian Benteke,Tjekkiet,Angreb,4.959.000,"0,7%"
1624189734-2330,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Matvey Safonov,Rusland,Angreb,2.490.000,"0,0%"
1624189734-2173,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stephen O'Donnell,Ukraine,Midtbane,3.028.000,"0,1%"
1624189734-2400,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Milan Ristovski,Tjekkiet,Midtbane,2.044.000,"0,2%"
1624189734-2046,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ben Cabango,Wales,Angreb,3.671.000,"0,1%"
1624189734-2149,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Roman Zobnin,Tjekkiet,Forsvar,3.116.000,"0,1%"
1624189734-2338,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dejan Kulusevski,Sverige,Midtbane,2.490.000,"0,1%"
1624189734-2214,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Lassi Lappalainen,Polen,Forsvar,2.990.000,"0,1%"
1624189734-2409,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daniel Bachmann,Finland,Midtbane,2.017.000,"0,3%"
1624189734-2041,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Billy Gilmour,Skotland,Midtbane,3.968.000,"0,2%"
1624189734-2055,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daniel O'Shaughnessy,Portugal,Angreb,3.606.000,"0,4%"
1624189734-2224,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Sergiy Kryvtsov,Tyrkiet,Forsvar,2.990.000,"0,2%"
1624189734-2042,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Cengiz Ünder,Tyrkiet,Angreb,3.934.000,"6,7%"
1624189734-2068,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Djibril Sow,England,Forsvar,3.557.000,"16,2%"
1624189734-2352,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ludwig Augustinsson,Schweiz,Midtbane,2.490.000,"0,1%"
1624189734-2097,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Yuri Zhirkov,Tjekkiet,Mål,3.490.000,"0,0%"
1624189734-2191,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Magomed Ozdoev,Kroatien,Midtbane,3.004.000,"0,3%"
1624189734-2262,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Clement Lenglet,Rusland,Forsvar,2.963.000,"0,1%"
1624189734-2340,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Georginio Wijnaldum,Polen,Angreb,2.490.000,"0,0%"
1624189734-1942,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Martin Dubravka,Danmark,Angreb,4.578.000,"3,6%"
1624189734-1881,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Vladimir Darida,Portugal,Midtbane,6.518.000,"0,9%"
1624189734-2268,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kenan Karaman,Wales,Forsvar,2.766.000,"0,1%"
1624189734-2457,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Bruno Petkovic,Ungarn,Forsvar,1.990.000,"0,0%"
1624189734-2370,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Patrik Schick,Polen,Midtbane,2.480.000,"0,3%"
1624189734-2019,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Anton Zabolotny,Polen,Midtbane,4.000.000,"1,2%"
1624189734-1943,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mykola Shaparenko,Italien,Midtbane,4.574.000,"15,6%"
1624189734-2269,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Petr Sevcik,Italien,Forsvar,2.674.000,"13,3%"
1624189734-2480,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kieffer Moore,Nordmakedonien,Midtbane,1.971.000,"0,1%"
1624189734-2067,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ondrej Celustka,England,Forsvar,3.557.000,"0,9%"
1624189734-2017,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ken Sema,Rusland,Midtbane,4.010.000,"0,6%"
1624189734-1956,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Michal Helik,Danmark,Mål,4.490.000,"0,0%"
1624189734-1924,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tim Sparv,Frankrig,Mål,4.990.000,"0,0%"
1624189734-2234,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,John McGinn,Portugal,Angreb,2.990.000,"0,1%"
1624189734-1930,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Rafa Silva,Danmark,Mål,4.980.000,"36,3%"
1624189734-2390,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ozan Kabak,Tyrkiet,Angreb,2.448.000,"0,0%"
1624189734-2381,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Burak Yilmaz,Nordmakedonien,Forsvar,2.464.000,"0,1%"
1624189734-2161,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Christian Fassnacht,Rusland,Forsvar,3.040.000,"0,1%"
1624189734-2143,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Jiri Pavlenka,Østrig,Angreb,3.176.000,"0,1%"
1624189734-1895,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Nikola Vlasic,England,Midtbane,5.564.000,"17,0%"
1624189734-1940,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Andrei Semenov,Frankrig,Forsvar,4.606.000,"6,9%"
1624189734-1987,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dawid Kownacki,Tyrkiet,Mål,4.099.000,"0,7%"
1624189734-2460,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Bernardo Silva,Schweiz,Forsvar,1.990.000,"0,1%"
1624189734-1920,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Connor Roberts,England,Angreb,5.044.000,"10,3%"
1624189734-1917,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Akos Kecskes,Spanien,Angreb,5.056.000,"0,6%"
1624189734-2198,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mateusz Klich,Kroatien,Forsvar,2.998.000,"1,3%"
1624189734-2239,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Piotr Zielinski,England,Angreb,2.990.000,"0,7%"
1624189734-1980,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tihomir Kostadinov,England,Forsvar,4.154.000,"8,7%"
1624189734-2414,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Aleksandr Golovin,Slovakiet,Forsvar,2.008.000,"0,0%"
1624189734-2203,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mike Maignan,Østrig,Midtbane,2.990.000,"0,1%"
1624189734-2066,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Pedro Goncalves,Nordmakedonien,Angreb,3.564.000,"0,2%"
1624189734-2003,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Halil Dervisoglu,Frankrig,Midtbane,4.054.000,"0,6%"
1624189734-2012,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan Ristovski,Italien,Midtbane,4.027.000,"0,4%"
1624189734-1915,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Georgi Dzhikiya,Frankrig,Midtbane,5.089.000,"16,0%"
1624189734-2243,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Michael Gregoritsch,Tyrkiet,Angreb,2.990.000,"0,0%"
1624189734-2393,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Raphaël Varane,Sverige,Forsvar,2.154.000,"2,9%"
1624189734-2289,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ugurcan Cakir,Sverige,Forsvar,2.544.000,"0,1%"
1624189734-2035,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Eray Cümart,Tyskland,Angreb,3.987.000,"0,1%"
